timestamp,test_name,k,g,s,success_rate,trials
2026-09-08T23:43:42.934735,Test 2,2,5,2,100.0,10
2026-09-08T23:43:42.934735,Test 3,2,5,2,100.0,10
2026-09-08T23:43:42.936163,Test 1,2,5,3,100.0,10
2026-09-08T23:43:42.936163,Test 2,2,5,3,100.0,10
2026-09-08T23:43:42.936163,Test 3,2,5,3,70.0,10
2026-09-08T23:43:42.937908,Test 1,2,5,4,100.0,10
2026-09-08T23:43:42.937908,Test 2,2,5,4,100.0,10
2026-09-08T23:43:42.937908,Test 3,2,5,4,60.0,10
2026-09-08T23:43:42.939553,Test 1,2,5,5,100.0,10
2026-09-08T23:43:42.939553,Test 2,2,5,5,100.0,10
2026-09-08T23:43:42.939553,Test 3,2,5,5,20.0,10
2026-09-08T23:43:42.941057,Test 1,2,6,2,100.0,10
2026-09-08T23:43:42.941057,Test 2,2,6,2,100.0,10
2026-09-08T23:43:42.941057,Test 3,2,6,2,80.0,10
2026-09-08T23:43:42.942635,Test 1,2,6,3,100.0,10
2026-09-08T23:43:42.942635,Test 2,2,6,3,100.0,10
2026-09-08T23:43:42.942635,Test 3,2,6,3,60.0,10
2026-09-08T23:43:42.944405,Test 1,2,6,4,100.0,10
2026-09-08T23:43:42.944405,Test 2,2,6,4,100.0,10
2026-09-08T23:43:42.944405,Test 3,2,6,4,60.0,10
2026-09-08T23:43:42.946381,Test 1,2,6,5,100.0,10
2026-09-08T23:43:42.946381,Test 2,2,6,5,100.0,10
2026-09-08T23:43:42.946381,Test 3,2,6,5,20.0,10
2026-09-08T23:43:42.948626,Test 1,2,6,6,100.0,10
2026-09-08T23:43:42.948626,Test 2,2,6,6,100.0,10
2026-09-08T23:43:42.948626,Test 3,2,6,6,10.0,10
2026-09-08T23:43:42.950444,Test 1,2,8,2,100.0,10
2026-09-08T23:43:42.950444,Test 2,2,8,2,100.0,10
2026-09-08T23:43:42.950444,Test 3,2,8,2,90.0,10
2026-09-08T23:43:42.952311,Test 1,2,8,3,100.0,10
2026-09-08T23:43:42.952311,Test 2,2,8,3,100.0,10
2026-09-08T23:43:42.952311,Test 3,2,8,3,90.0,10
2026-09-08T23:43:42.954449,Test 1,2,8,4,100.0,10
2026-09-08T23:43:42.954449,Test 2,2,8,4,100.0,10
2026-09-08T23:43:42.954449,Test 3,2,8,4,30.0,10
2026-09-08T23:43:42.956918,Test 1,2,8,5,100.0,10
2026-09-08T23:43:42.956918,Test 2,2,8,5,100.0,10
2026-09-08T23:43:42.956918,Test 3,2,8,5,40.0,10
2026-09-08T23:43:42.959079,Test 1,2,8,6,100.0,10
2026-09-08T23:43:42.959079,Test 2,2,8,6,100.0,10
2026-09-08T23:43:42.959079,Test 3,2,8,6,10.0,10
2026-09-08T23:43:42.961343,Test 1,2,8,7,100.0,10
2026-09-08T23:43:42.961343,Test 2,2,8,7,100.0,10
2026-09-08T23:43:42.961343,Test 3,2,8,7,0.0,10
2026-09-08T23:43:42.964092,Test 1,2,8,8,100.0,10
2026-09-08T23:43:42.964092,Test 2,2,8,8,100.0,10
2026-09-08T23:43:42.964092,Test 3,2,8,8,0.0,10
2026-09-08T23:43:42.966356,Test 1,2,10,2,100.0,10
2026-09-08T23:43:42.966356,Test 2,2,10,2,100.0,10
2026-09-08T23:43:42.966356,Test 3,2,10,2,80.0,10
2026-09-08T23:43:42.968696,Test 1,2,10,3,100.0,10
2026-09-08T23:43:42.968696,Test 2,2,10,3,100.0,10
2026-09-08T23:43:42.968696,Test 3,2,10,3,70.0,10
2026-09-08T23:43:42.971198,Test 1,2,10,4,100.0,10
2026-09-08T23:43:42.971198,Test 2,2,10,4,100.0,10
2026-09-08T23:43:42.971198,Test 3,2,10,4,40.0,10
2026-09-08T23:43:42.974004,Test 1,2,10,5,100.0,10
2026-09-08T23:43:42.974004,Test 2,2,10,5,100.0,10
2026-09-08T23:43:42.974004,Test 3,2,10,5,40.0,10
2026-09-08T23:43:42.976478,Test 1,2,10,6,100.0,10
2026-09-08T23:43:42.976478,Test 2,2,10,6,100.0,10
2026-09-08T23:43:42.976478,Test 3,2,10,6,10.0,10
2026-09-08T23:43:42.979260,Test 1,2,10,7,100.0,10
2026-09-08T23:43:42.979260,Test 2,2,10,7,100.0,10
2026-09-08T23:43:42.979260,Test 3,2,10,7,10.0,10
2026-09-08T23:43:42.982315,Test 1,2,10,8,100.0,10
2026-09-08T23:43:42.982315,Test 2,2,10,8,100.0,10
2026-09-08T23:43:42.982315,Test 3,2,10,8,0.0,10
2026-09-08T23:43:42.985016,Test 1,2,12,2,100.0,10
2026-09-08T23:43:42.985016,Test 2,2,12,2,100.0,10
2026-09-08T23:43:42.985016,Test 3,2,12,2,100.0,10
2026-09-08T23:43:42.987933,Test 1,2,12,3,100.0,10
2026-09-08T23:43:42.987933,Test 2,2,12,3,100.0,10
2026-09-08T23:43:42.987933,Test 3,2,12,3,80.0,10
2026-09-08T23:43:42.991522,Test 1,2,12,4,100.0,10
2026-09-08T23:43:42.991522,Test 2,2,12,4,100.0,10
2026-09-08T23:43:42.991522,Test 3,2,12,4,60.0,10
2026-09-08T23:43:42.994584,Test 1,2,12,5,100.0,10
2026-09-08T23:43:42.994584,Test 2,2,12,5,100.0,10
2026-09-08T23:43:42.994584,Test 3,2,12,5,50.0,10
2026-09-08T23:43:42.997899,Test 1,2,12,6,100.0,10
2026-09-08T23:43:42.997899,Test 2,2,12,6,100.0,10
2026-09-08T23:43:42.997899,Test 3,2,12,6,50.0,10
2026-09-08T23:43:43.000991,Test 1,2,12,7,100.0,10
2026-09-08T23:43:43.000991,Test 2,2,12,7,100.0,10
2026-09-08T23:43:43.000991,Test 3,2,12,7,20.0,10
2026-09-08T23:43:43.004248,Test 1,2,12,8,100.0,10
2026-09-08T23:43:43.004248,Test 2,2,12,8,100.0,10
2026-09-08T23:43:43.004248,Test 3,2,12,8,0.0,10
2026-09-08T23:43:43.006795,Test 1,4,5,2,100.0,10
2026-09-08T23:43:43.006795,Test 2,4,5,2,100.0,10
2026-09-08T23:43:43.006795,Test 3,4,5,2,30.0,10
2026-09-08T23:43:43.009101,Test 1,4,5,3,100.0,10
2026-09-08T23:43:43.009101,Test 2,4,5,3,100.0,10
2026-09-08T23:43:43.009101,Test 3,4,5,3,0.0,10
2026-09-08T23:43:43.011357,Test 1,4,5,4,100.0,10
2026-09-08T23:43:43.011357,Test 2,4,5,4,100.0,10
2026-09-08T23:43:43.011357,Test 3,4,5,4,0.0,10
2026-09-08T23:43:43.014413,Test 1,4,5,5,100.0,10
2026-09-08T23:43:43.014413,Test 2,4,5,5,100.0,10
2026-09-08T23:43:43.014413,Test 3,4,5,5,0.0,10
2026-09-08T23:43:43.016786,Test 1,4,6,2,100.0,10
2026-09-08T23:43:43.016786,Test 2,4,6,2,100.0,10
2026-09-08T23:43:43.016786,Test 3,4,6,2,90.0,10
2026-09-08T23:43:43.019239,Test 1,4,6,3,100.0,10
2026-09-08T23:43:43.019239,Test 2,4,6,3,100.0,10
2026-09-08T23:43:43.019239,Test 3,4,6,3,30.0,10
2026-09-08T23:43:43.022129,Test 1,4,6,4,100.0,10
2026-09-08T23:43:43.022129,Test 2,4,6,4,100.0,10
2026-09-08T23:43:43.022129,Test 3,4,6,4,0.0,10
2026-09-08T23:43:43.024861,Test 1,4,6,5,100.0,10
2026-09-08T23:43:43.024861,Test 2,4,6,5,100.0,10
2026-09-08T23:43:43.024861,Test 3,4,6,5,0.0,10
2026-09-08T23:43:43.027577,Test 1,4,6,6,100.0,10
2026-09-08T23:43:43.027577,Test 2,4,6,6,100.0,10
2026-09-08T23:43:43.027577,Test 3,4,6,6,0.0,10
2026-09-08T23:43:43.030421,Test 1,4,8,2,100.0,10
2026-09-08T23:43:43.030421,Test 2,4,8,2,100.0,10
2026-09-08T23:43:43.030421,Test 3,4,8,2,30.0,10
2026-09-08T23:43:43.034143,Test 1,4,8,3,100.0,10
2026-09-08T23:43:43.034143,Test 2,4,8,3,100.0,10
2026-09-08T23:43:43.034143,Test 3,4,8,3,40.0,10
2026-09-08T23:43:43.037247,Test 1,4,8,4,100.0,10
2026-09-08T23:43:43.037247,Test 2,4,8,4,100.0,10
2026-09-08T23:43:43.037247,Test 3,4,8,4,0.0,10
2026-09-08T23:43:43.041283,Test 1,4,8,5,100.0,10
2026-09-08T23:43:43.041283,Test 2,4,8,5,100.0,10
2026-09-08T23:43:43.041283,Test 3,4,8,5,0.0,10
2026-09-08T23:43:43.044562,Test 1,4,8,6,100.0,10
2026-09-08T23:43:43.044562,Test 2,4,8,6,100.0,10
2026-09-08T23:43:43.044562,Test 3,4,8,6,0.0,10
2026-09-08T23:43:43.048233,Test 1,4,8,7,100.0,10
2026-09-08T23:43:43.048233,Test 2,4,8,7,100.0,10
2026-09-08T23:43:43.048233,Test 3,4,8,7,0.0,10
2026-09-08T23:43:43.051593,Test 1,4,8,8,100.0,10
2026-09-08T23:43:43.051593,Test 2,4,8,8,100.0,10
2026-09-08T23:43:43.051593,Test 3,4,8,8,0.0,10
2026-09-08T23:43:43.055266,Test 1,4,10,2,100.0,10
2026-09-08T23:43:43.055266,Test 2,4,10,2,100.0,10
2026-09-08T23:43:43.055266,Test 3,4,10,2,80.0,10
2026-09-08T23:43:43.059329,Test 1,4,10,3,100.0,10
2026-09-08T23:43:43.059329,Test 2,4,10,3,100.0,10
2026-09-08T23:43:43.059329,Test 3,4,10,3,10.0,10
2026-09-08T23:43:43.062966,Test 1,4,10,4,100.0,10
2026-09-08T23:43:43.062966,Test 2,4,10,4,100.0,10
2026-09-08T23:43:43.062966,Test 3,4,10,4,10.0,10
2026-09-08T23:43:43.067038,Test 1,4,10,5,100.0,10
2026-09-08T23:43:43.067038,Test 2,4,10,5,100.0,10
2026-09-08T23:43:43.067038,Test 3,4,10,5,0.0,10
2026-09-08T23:43:43.070876,Test 1,4,10,6,100.0,10
2026-09-08T23:43:43.070876,Test 2,4,10,6,100.0,10
2026-09-08T23:43:43.070876,Test 3,4,10,6,0.0,10
2026-09-08T23:43:43.074868,Test 1,4,10,7,100.0,10
2026-09-08T23:43:43.074868,Test 2,4,10,7,100.0,10
2026-09-08T23:43:43.074868,Test 3,4,10,7,0.0,10
2026-09-08T23:43:43.078750,Test 1,4,10,8,100.0,10
2026-09-08T23:43:43.078750,Test 2,4,10,8,100.0,10
2026-09-08T23:43:43.078750,Test 3,4,10,8,0.0,10
2026-09-08T23:43:43.082968,Test 1,4,12,2,100.0,10
2026-09-08T23:43:43.082968,Test 2,4,12,2,100.0,10
2026-09-08T23:43:43.082968,Test 3,4,12,2,60.0,10
2026-09-08T23:43:43.086951,Test 1,4,12,3,100.0,10
2026-09-08T23:43:43.086951,Test 2,4,12,3,100.0,10
2026-09-08T23:43:43.086951,Test 3,4,12,3,10.0,10
2026-09-08T23:43:43.091394,Test 1,4,12,4,100.0,10
2026-09-08T23:43:43.091394,Test 2,4,12,4,100.0,10
2026-09-08T23:43:43.091394,Test 3,4,12,4,0.0,10
2026-09-08T23:43:43.095540,Test 1,4,12,5,100.0,10
2026-09-08T23:43:43.095540,Test 2,4,12,5,100.0,10
2026-09-08T23:43:43.095540,Test 3,4,12,5,10.0,10
2026-09-08T23:43:43.100066,Test 1,4,12,6,100.0,10
2026-09-08T23:43:43.100066,Test 2,4,12,6,100.0,10
2026-09-08T23:43:43.100066,Test 3,4,12,6,0.0,10
2026-09-08T23:43:43.104320,Test 1,4,12,7,100.0,10
2026-09-08T23:43:43.104320,Test 2,4,12,7,100.0,10
2026-09-08T23:43:43.104320,Test 3,4,12,7,0.0,10
2026-09-08T23:43:43.109047,Test 1,4,12,8,100.0,10
2026-09-08T23:43:43.109047,Test 2,4,12,8,100.0,10
2026-09-08T23:43:43.109047,Test 3,4,12,8,0.0,10
2026-09-08T23:43:43.112939,Test 1,6,8,2,100.0,10
2026-09-08T23:43:43.112939,Test 2,6,8,2,100.0,10
2026-09-08T23:43:43.112939,Test 3,6,8,2,0.0,10
2026-09-08T23:43:43.117332,Test 1,6,8,3,100.0,10
2026-09-08T23:43:43.117332,Test 2,6,8,3,100.0,10
2026-09-08T23:43:43.117332,Test 3,6,8,3,0.0,10
2026-09-08T23:43:43.121443,Test 1,6,8,4,100.0,10
2026-09-08T23:43:43.121443,Test 2,6,8,4,100.0,10
2026-09-08T23:43:43.121443,Test 3,6,8,4,0.0,10
2026-09-08T23:43:43.125965,Test 1,6,8,5,100.0,10
2026-09-08T23:43:43.125965,Test 2,6,8,5,100.0,10
2026-09-08T23:43:43.125965,Test 3,6,8,5,0.0,10
2026-09-08T23:43:43.130594,Test 1,6,8,6,100.0,10
2026-09-08T23:43:43.130594,Test 2,6,8,6,100.0,10
2026-09-08T23:43:43.130594,Test 3,6,8,6,0.0,10
2026-09-08T23:43:43.135002,Test 1,6,8,7,100.0,10
2026-09-08T23:43:43.135002,Test 2,6,8,7,100.0,10
2026-09-08T23:43:43.135002,Test 3,6,8,7,0.0,10
2026-09-08T23:43:43.139769,Test 1,6,8,8,100.0,10
2026-09-08T23:43:43.139769,Test 2,6,8,8,100.0,10
2026-09-08T23:43:43.139769,Test 3,6,8,8,0.0,10
2026-09-08T23:43:43.144104,Test 1,6,10,2,100.0,10
2026-09-08T23:43:43.144104,Test 2,6,10,2,100.0,10
2026-09-08T23:43:43.144104,Test 3,6,10,2,10.0,10
2026-09-08T23:43:43.148980,Test 1,6,10,3,100.0,10
2026-09-08T23:43:43.148980,Test 2,6,10,3,100.0,10
2026-09-08T23:43:43.148980,Test 3,6,10,3,10.0,10
2026-09-08T23:43:43.153703,Test 1,6,10,4,100.0,10
2026-09-08T23:43:43.153703,Test 2,6,10,4,100.0,10
2026-09-08T23:43:43.153703,Test 3,6,10,4,0.0,10
2026-09-08T23:43:43.158750,Test 1,6,10,5,100.0,10
2026-09-08T23:43:43.158750,Test 2,6,10,5,100.0,10
2026-09-08T23:43:43.158750,Test 3,6,10,5,0.0,10
2026-09-08T23:43:43.163805,Test 1,6,10,6,100.0,10
2026-09-08T23:43:43.163805,Test 2,6,10,6,100.0,10
2026-09-08T23:43:43.163805,Test 3,6,10,6,0.0,10
2026-09-08T23:43:43.168813,Test 1,6,10,7,100.0,10
2026-09-08T23:43:43.168813,Test 2,6,10,7,100.0,10
2026-09-08T23:43:43.168813,Test 3,6,10,7,0.0,10
2026-09-08T23:43:43.174059,Test 1,6,10,8,100.0,10
2026-09-08T23:43:43.174059,Test 2,6,10,8,100.0,10
2026-09-08T23:43:43.174059,Test 3,6,10,8,0.0,10
2026-09-08T23:43:43.179194,Test 1,6,12,2,100.0,10
2026-09-08T23:43:43.179194,Test 2,6,12,2,100.0,10
2026-09-08T23:43:43.179194,Test 3,6,12,2,40.0,10
2026-09-08T23:43:43.184316,Test 1,6,12,3,100.0,10
2026-09-08T23:43:43.184316,Test 2,6,12,3,100.0,10
2026-09-08T23:43:43.184316,Test 3,6,12,3,10.0,10
2026-09-08T23:43:43.189867,Test 1,6,12,4,100.0,10
2026-09-08T23:43:43.189867,Test 2,6,12,4,100.0,10
2026-09-08T23:43:43.189867,Test 3,6,12,4,0.0,10
2026-09-08T23:43:43.195300,Test 1,6,12,5,100.0,10
2026-09-08T23:43:43.195300,Test 2,6,12,5,100.0,10
2026-09-08T23:43:43.195300,Test 3,6,12,5,0.0,10
2026-09-08T23:43:43.200941,Test 1,6,12,6,100.0,10
2026-09-08T23:43:43.200941,Test 2,6,12,6,100.0,10
2026-09-08T23:43:43.200941,Test 3,6,12,6,0.0,10
2026-09-08T23:43:43.206907,Test 1,6,12,7,100.0,10
2026-09-08T23:43:43.206907,Test 2,6,12,7,100.0,10
2026-09-08T23:43:43.206907,Test 3,6,12,7,0.0,10
2026-09-08T23:43:43.212756,Test 1,6,12,8,100.0,10
2026-09-08T23:43:43.212756,Test 2,6,12,8,100.0,10
2026-09-08T23:43:43.212756,Test 3,6,12,8,0.0,10
2026-09-08T23:43:43.218649,Test 1,8,10,2,100.0,10
2026-09-08T23:43:43.218649,Test 2,8,10,2,100.0,10
2026-09-08T23:43:43.218649,Test 3,8,10,2,0.0,10
2026-09-08T23:43:43.224681,Test 1,8,10,3,100.0,10
2026-09-08T23:43:43.224681,Test 2,8,10,3,100.0,10
2026-09-08T23:43:43.224681,Test 3,8,10,3,0.0,10
2026-09-08T23:43:43.230936,Test 1,8,10,4,100.0,10
2026-09-08T23:43:43.230936,Test 2,8,10,4,100.0,10
2026-09-08T23:43:43.230936,Test 3,8,10,4,0.0,10
2026-09-08T23:43:43.236982,Test 1,8,10,5,100.0,10
2026-09-08T23:43:43.236982,Test 2,8,10,5,100.0,10
2026-09-08T23:43:43.236982,Test 3,8,10,5,0.0,10
2026-09-08T23:43:43.243496,Test 1,8,10,6,100.0,10
2026-09-08T23:43:43.243496,Test 2,8,10,6,100.0,10
2026-09-08T23:43:43.243496,Test 3,8,10,6,0.0,10
2026-09-08T23:43:43.250136,Test 1,8,10,7,100.0,10
2026-09-08T23:43:43.250136,Test 2,8,10,7,100.0,10
2026-09-08T23:43:43.250136,Test 3,8,10,7,0.0,10
2026-09-08T23:43:43.257258,Test 1,8,10,8,100.0,10
2026-09-08T23:43:43.257258,Test 2,8,10,8,100.0,10
2026-09-08T23:43:43.257258,Test 3,8,10,8,0.0,10
2026-09-08T23:43:43.264845,Test 1,8,12,2,100.0,10
2026-09-08T23:43:43.264845,Test 2,8,12,2,100.0,10
2026-09-08T23:43:43.264845,Test 3,8,12,2,0.0,10
2026-09-08T23:43:43.271808,Test 1,8,12,3,100.0,10
2026-09-08T23:43:43.271808,Test 2,8,12,3,100.0,10
2026-09-08T23:43:43.271808,Test 3,8,12,3,0.0,10
2026-09-08T23:43:43.278554,Test 1,8,12,4,100.0,10
2026-09-08T23:43:43.278554,Test 2,8,12,4,100.0,10
2026-09-08T23:43:43.278554,Test 3,8,12,4,0.0,10
2026-09-08T23:43:43.285550,Test 1,8,12,5,100.0,10
2026-09-08T23:43:43.285550,Test 2,8,12,5,100.0,10
2026-09-08T23:43:43.285550,Test 3,8,12,5,0.0,10
2026-09-08T23:43:43.292885,Test 1,8,12,6,100.0,10
2026-09-08T23:43:43.292885,Test 2,8,12,6,100.0,10
2026-09-08T23:43:43.292885,Test 3,8,12,6,0.0,10
2026-09-08T23:43:43.300212,Test 1,8,12,7,100.0,10
2026-09-08T23:43:43.300212,Test 2,8,12,7,100.0,10
2026-09-08T23:43:43.300212,Test 3,8,12,7,0.0,10
2026-09-08T23:43:43.307723,Test 1,8,12,8,100.0,10
2026-09-08T23:43:43.307723,Test 2,8,12,8,100.0,10
2026-09-08T23:43:43.307723,Test 3,8,12,8,0.0,10
2026-09-08T23:43:43.316018,Test 1,10,12,2,100.0,10
2026-09-08T23:43:43.316018,Test 2,10,12,2,100.0,10
2026-09-08T23:43:43.316018,Test 3,10,12,2,0.0,10
2026-09-08T23:43:43.324459,Test 1,10,12,3,100.0,10
2026-09-08T23:43:43.324459,Test 2,10,12,3,100.0,10
2026-09-08T23:43:43.324459,Test 3,10,12,3,0.0,10
2026-09-08T23:43:43.333359,Test 1,10,12,4,100.0,10
2026-09-08T23:43:43.333359,Test 2,10,12,4,100.0,10
2026-09-08T23:43:43.333359,Test 3,10,12,4,0.0,10
2026-09-08T23:43:43.342240,Test 1,10,12,5,100.0,10
2026-09-08T23:43:43.342240,Test 2,10,12,5,100.0,10
2026-09-08T23:43:43.342240,Test 3,10,12,5,0.0,10
2026-09-08T23:43:43.351383,Test 1,10,12,6,100.0,10
2026-09-08T23:43:43.351383,Test 2,10,12,6,100.0,10
2026-09-08T23:43:43.351383,Test 3,10,12,6,0.0,10
2026-09-08T23:43:43.360570,Test 1,10,12,7,100.0,10
2026-09-08T23:43:43.360570,Test 2,10,12,7,100.0,10
2026-09-08T23:43:43.360570,Test 3,10,12,7,0.0,10
2026-09-08T23:43:43.369856,Test 1,10,12,8,100.0,10
2026-09-08T23:43:43.369856,Test 2,10,12,8,100.0,10
2026-09-08T23:43:43.369856,Test 3,10,12,8,0.0,10
2026-09-08T23:43:43.383017,Test 1,2,5,2,100.0,10
2026-09-08T23:43:43.383017,Test 2,2,5,2,100.0,10
2026-09-08T23:43:43.383017,Test 3,2,5,2,70.0,10
2026-09-08T23:43:43.384437,Test 1,2,5,3,100.0,10
2026-09-08T23:43:43.384437,Test 2,2,5,3,100.0,10
2026-09-08T23:43:43.384437,Test 3,2,5,3,50.0,10
2026-09-08T23:43:43.385897,Test 1,2,5,4,100.0,10
2026-09-08T23:43:43.385897,Test 2,2,5,4,100.0,10
2026-09-08T23:43:43.385897,Test 3,2,5,4,50.0,10
2026-09-08T23:43:43.387607,Test 1,2,5,5,100.0,10
2026-09-08T23:43:43.387607,Test 2,2,5,5,100.0,10
2026-09-08T23:43:43.387607,Test 3,2,5,5,10.0,10
2026-09-08T23:43:43.389345,Test 1,2,6,2,100.0,10
2026-09-08T23:43:43.389345,Test 2,2,6,2,100.0,10
2026-09-08T23:43:43.389345,Test 3,2,6,2,80.0,10
2026-09-08T23:43:43.390918,Test 1,2,6,3,100.0,10
2026-09-08T23:43:43.390918,Test 2,2,6,3,100.0,10
2026-09-08T23:43:43.390918,Test 3,2,6,3,50.0,10
2026-09-08T23:43:43.392658,Test 1,2,6,4,100.0,10
2026-09-08T23:43:43.392658,Test 2,2,6,4,100.0,10
2026-09-08T23:43:43.392658,Test 3,2,6,4,50.0,10
2026-09-08T23:43:43.394371,Test 1,2,6,5,100.0,10
2026-09-08T23:43:43.394371,Test 2,2,6,5,100.0,10
2026-09-08T23:43:43.394371,Test 3,2,6,5,0.0,10
2026-09-08T23:43:43.396504,Test 1,2,6,6,100.0,10
2026-09-08T23:43:43.396504,Test 2,2,6,6,100.0,10
2026-09-08T23:43:43.396504,Test 3,2,6,6,0.0,10
2026-09-08T23:43:43.398366,Test 1,2,8,2,100.0,10
2026-09-08T23:43:43.398366,Test 2,2,8,2,100.0,10
2026-09-08T23:43:43.398366,Test 3,2,8,2,80.0,10
2026-09-08T23:43:43.400251,Test 1,2,8,3,100.0,10
2026-09-08T23:43:43.400251,Test 2,2,8,3,100.0,10
2026-09-08T23:43:43.400251,Test 3,2,8,3,80.0,10
2026-09-08T23:43:43.402262,Test 1,2,8,4,100.0,10
2026-09-08T23:43:43.402262,Test 2,2,8,4,100.0,10
2026-09-08T23:43:43.402262,Test 3,2,8,4,50.0,10
2026-09-08T23:43:43.404442,Test 1,2,8,5,100.0,10
2026-09-08T23:43:43.404442,Test 2,2,8,5,100.0,10
2026-09-08T23:43:43.404442,Test 3,2,8,5,20.0,10
2026-09-08T23:43:43.406745,Test 1,2,8,6,100.0,10
2026-09-08T23:43:43.406745,Test 2,2,8,6,100.0,10
2026-09-08T23:43:43.406745,Test 3,2,8,6,0.0,10
2026-09-08T23:43:43.408944,Test 1,2,8,7,100.0,10
2026-09-08T23:43:43.408944,Test 2,2,8,7,100.0,10
2026-09-08T23:43:43.408944,Test 3,2,8,7,10.0,10
2026-09-08T23:43:43.411200,Test 1,2,8,8,100.0,10
2026-09-08T23:43:43.411200,Test 2,2,8,8,100.0,10
2026-09-08T23:43:43.411200,Test 3,2,8,8,0.0,10
2026-09-08T23:43:43.413636,Test 1,2,10,2,100.0,10
2026-09-08T23:43:43.413636,Test 2,2,10,2,100.0,10
2026-09-08T23:43:43.413636,Test 3,2,10,2,100.0,10
2026-09-08T23:43:43.416000,Test 1,2,10,3,100.0,10
2026-09-08T23:43:43.416000,Test 2,2,10,3,100.0,10
2026-09-08T23:43:43.416000,Test 3,2,10,3,90.0,10
2026-09-08T23:43:43.418350,Test 1,2,10,4,100.0,10
2026-09-08T23:43:43.418350,Test 2,2,10,4,100.0,10
2026-09-08T23:43:43.418350,Test 3,2,10,4,40.0,10
2026-09-08T23:43:43.420736,Test 1,2,10,5,100.0,10
2026-09-08T23:43:43.420736,Test 2,2,10,5,100.0,10
2026-09-08T23:43:43.420736,Test 3,2,10,5,40.0,10
2026-09-08T23:43:43.423677,Test 1,2,10,6,100.0,10
2026-09-08T23:43:43.423677,Test 2,2,10,6,100.0,10
2026-09-08T23:43:43.423677,Test 3,2,10,6,0.0,10
2026-09-08T23:43:43.426221,Test 1,2,10,7,100.0,10
2026-09-08T23:43:43.426221,Test 2,2,10,7,100.0,10
2026-09-08T23:43:43.426221,Test 3,2,10,7,20.0,10
2026-09-08T23:43:43.429092,Test 1,2,10,8,100.0,10
2026-09-08T23:43:43.429092,Test 2,2,10,8,100.0,10
2026-09-08T23:43:43.429092,Test 3,2,10,8,10.0,10
2026-09-08T23:43:43.431914,Test 1,2,12,2,100.0,10
2026-09-08T23:43:43.431914,Test 2,2,12,2,100.0,10
2026-09-08T23:43:43.431914,Test 3,2,12,2,100.0,10
2026-09-08T23:43:43.434518,Test 1,2,12,3,100.0,10
2026-09-08T23:43:43.434518,Test 2,2,12,3,100.0,10
2026-09-08T23:43:43.434518,Test 3,2,12,3,80.0,10
2026-09-08T23:43:43.437335,Test 1,2,12,4,100.0,10
2026-09-08T23:43:43.437335,Test 2,2,12,4,100.0,10
2026-09-08T23:43:43.437335,Test 3,2,12,4,90.0,10
2026-09-08T23:43:43.440458,Test 1,2,12,5,100.0,10
2026-09-08T23:43:43.440458,Test 2,2,12,5,100.0,10
2026-09-08T23:43:43.440458,Test 3,2,12,5,60.0,10
2026-09-08T23:43:43.443377,Test 1,2,12,6,100.0,10
2026-09-08T23:43:43.443377,Test 2,2,12,6,100.0,10
2026-09-08T23:43:43.443377,Test 3,2,12,6,40.0,10
2026-09-08T23:43:43.446650,Test 1,2,12,7,100.0,10
2026-09-08T23:43:43.446650,Test 2,2,12,7,100.0,10
2026-09-08T23:43:43.446650,Test 3,2,12,7,30.0,10
2026-09-08T23:43:43.449684,Test 1,2,12,8,100.0,10
2026-09-08T23:43:43.449684,Test 2,2,12,8,100.0,10
2026-09-08T23:43:43.449684,Test 3,2,12,8,0.0,10
2026-09-08T23:43:43.451835,Test 1,4,5,2,100.0,10
2026-09-08T23:43:43.451835,Test 2,4,5,2,100.0,10
2026-09-08T23:43:43.451835,Test 3,4,5,2,40.0,10
2026-09-08T23:43:43.454090,Test 1,4,5,3,100.0,10
2026-09-08T23:43:43.454090,Test 2,4,5,3,100.0,10
2026-09-08T23:43:43.454090,Test 3,4,5,3,0.0,10
2026-09-08T23:43:43.456716,Test 1,4,5,4,100.0,10
2026-09-08T23:43:43.456716,Test 2,4,5,4,100.0,10
2026-09-08T23:43:43.456716,Test 3,4,5,4,0.0,10
2026-09-08T23:43:43.459095,Test 1,4,5,5,100.0,10
2026-09-08T23:43:43.459095,Test 2,4,5,5,100.0,10
2026-09-08T23:43:43.459095,Test 3,4,5,5,0.0,10
2026-09-08T23:43:43.461417,Test 1,4,6,2,100.0,10
2026-09-08T23:43:43.461417,Test 2,4,6,2,100.0,10
2026-09-08T23:43:43.461417,Test 3,4,6,2,20.0,10
2026-09-08T23:43:43.464116,Test 1,4,6,3,100.0,10
2026-09-08T23:43:43.464116,Test 2,4,6,3,100.0,10
2026-09-08T23:43:43.464116,Test 3,4,6,3,20.0,10
2026-09-08T23:43:43.466653,Test 1,4,6,4,100.0,10
2026-09-08T23:43:43.466653,Test 2,4,6,4,100.0,10
2026-09-08T23:43:43.466653,Test 3,4,6,4,10.0,10
2026-09-08T23:43:43.469275,Test 1,4,6,5,100.0,10
2026-09-08T23:43:43.469275,Test 2,4,6,5,100.0,10
2026-09-08T23:43:43.469275,Test 3,4,6,5,0.0,10
2026-09-08T23:43:43.472199,Test 1,4,6,6,100.0,10
2026-09-08T23:43:43.472199,Test 2,4,6,6,100.0,10
2026-09-08T23:43:43.472199,Test 3,4,6,6,0.0,10
2026-09-08T23:43:43.474916,Test 1,4,8,2,100.0,10
